ride_id,started_at,ended_at,start_station_id,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
48878C314260EF1D,2023-11-03 17:48:21,2023-11-03 17:58:46,6429.01,6782.01,40.75110662,-73.94087255,40.7611488,-73.9170071,member
9E0E1583031239C4,2023-11-01 12:54:59,2023-11-01 13:05:23,6429.01,6953.08,40.751232624,-73.940472007,40.7689738,-73.95482273,member
FEBB9109BCB32647,2023-11-13 12:23:29,2023-11-13 12:27:28,7735.23,7809.13,40.80756,-73.939182,40.81449,-73.936153,member
6E5C8C2B6D45B195,2023-11-27 08:49:26,2023-11-27 09:03:35,7304.08,6953.08,40.782863975,-73.971619368,40.7689738,-73.95482273,member
A1717B24A900AD20,2023-11-05 22:53:05,2023-11-05 22:59:43,8290.01,8241.07,40.843870282,-73.921083212,40.84224,-73.8985,member
2E2C02C68B1E9043,2023-11-17 23:06:01,2023-11-17 23:12:02,5419.04,5442.05,40.718389,-73.961501,40.71915571696044,-73.94885390996933,member
FA28D85063A2DA09,2023-11-27 10:32:25,2023-11-27 10:39:52,8072.06,8241.07,40.831282735,-73.917387962,40.84224,-73.8985,member
426C7A60C3122F65,2023-11-14 19:36:53,2023-11-14 19:48:47,7304.08,7235.13,40.783026695,-73.971754193,40.778301,-73.9488134,member
BB21D51811BF7A1C,2023-11-30 18:02:02,2023-11-30 18:21:31,6450.12,6464.08,40.751551,-73.993934,40.75255434,-73.97282625,member
E13ACDB1230FF280,2023-11-12 10:55:27,2023-11-12 11:06:26,8358.03,8033.09,40.84989357,-73.938559532,40.827075,-73.945909,member
8B71C176CE5274A4,2023-11-01 14:30:17,2023-11-01 14:46:26,6429.01,6782.01,40.75110165,-73.94073717,40.7611488,-73.9170071,member
